track_name,artist(s)_name,artist_count,streams,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,major_key,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_none
Sticky,Drake,1,191448892,137,88,8,49,9,0,9,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hot Shit (feat. Ye & Lil Durk),"Kanye West, Lil Durk, Cardi B",3,85924992,157,88,52,69,0,0,8,23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ai Preto,"L7nnon, DJ Biel do Furduncinho, Bianca",3,176103902,130,95,83,57,54,0,10,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
La Loto,"Anitta, Tini, Becky G",3,121189256,90,85,80,83,10,0,8,11,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
die first,Nessa Barrett,1,131746175,183,44,44,67,7,0,12,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Afraid To Feel,LF System,1,244790012,128,58,68,91,2,0,27,11,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baile no Morro,"Mc Vitin Da Igrejinha, MC Tairon, DJ Win",3,129314708,130,71,78,40,46,0,7,45,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cï¿½ï¿½mo dormi,Rels B,1,331511413,126,63,56,43,24,0,12,23,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad Decisions (with BTS & Snoop Dogg),"Snoop Dogg, BTS, Benny Blanco",3,219196651,120,77,94,87,2,0,23,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
STAYING ALIVE (feat. Drake & Lil Baby),"Drake, DJ Khaled, Lil Baby",3,170732845,130,72,18,46,7,0,28,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Caile,Luar La L,1,273914335,122,70,46,76,30,0,9,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Si Te La Encuentras Por Ahï¿,Feid,1,179061440,172,74,46,58,15,0,13,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GIVENCHY,Duki,1,185236961,103,61,38,62,14,0,23,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALIEN SUPERSTAR,Beyoncï¿,1,171788484,122,55,46,64,0,0,17,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mary On A Cross,Ghost,1,387080183,130,47,56,90,0,0,10,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attention,NewJeans,1,264717480,105,81,70,65,24,0,8,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THE SHADE,Rex Orange County,1,244928911,120,90,73,51,39,0,9,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Come Back Home - From ""Purple Hearts""",Sofia Carson,1,97610446,145,56,43,53,24,0,12,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
El Rescate,"Grupo Marca Registrada, Junior H",2,287278853,99,79,64,59,28,0,11,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Heartless,Kanye West,1,887906111,88,79,66,65,5,0,25,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Calvin Harris, Halsey, Pharrell Williams, Justin Timberlake",4,123473120,126,81,90,73,28,0,29,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siempre Pendientes,"Peso Pluma, Luis R Conriquez",2,295152154,136,77,71,75,33,1,13,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
JGL,"Luis R Conriquez, La Adictiva",2,323455692,113,70,97,59,55,0,27,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Don't You Worry,"David Guetta, Shakira, Black Eyed Peas",3,240918092,132,82,49,88,20,0,21,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pipoco,"Melody, Ana Castela, Dj Chris No Beat",3,191873381,135,77,74,74,47,0,34,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hold Me Closer,"Elton John, Britney Spears",2,284216603,126,67,49,77,11,0,19,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Forget Me,Lewis Capaldi,1,239411309,102,67,72,74,30,0,36,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
After LIKE,IVE,1,265548837,125,68,80,92,10,0,9,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bound 2,Kanye West,1,703301727,149,37,28,66,14,0,9,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.O.T.A. (Baddest Of Them All) - Edit,"Interplanetary Criminal, Eliza Rose",2,244585109,137,74,71,89,24,61,15,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Talk that Talk,TWICE,1,189476119,120,77,78,91,14,0,33,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BILLIE EILISH.,Armani White,1,277132266,100,90,75,50,11,0,9,26,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferxxo 100,Feid,1,278920007,164,70,58,57,25,0,15,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KU LO SA - A COLORS SHOW,Oxlade,1,222410722,93,65,79,66,31,0,22,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prohibidox,Feid,1,185392587,180,65,52,80,5,0,6,25,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Static,Steve Lacy,1,202452860,79,34,22,31,43,63,10,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Scientist,Coldplay,1,1608164312,146,56,21,44,73,0,11,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sparks,Coldplay,1,624101957,103,37,17,27,75,5,10,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Talk,YEAT,1,148461629,140,70,26,76,8,0,54,23,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XQ Te Pones Asï¿,"Yandel, Feid",2,47093942,92,81,48,70,13,0,15,7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Selfish,PnB Rock,1,380319238,102,64,4,60,11,0,19,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sin Seï¿½ï,"Ovy On The Drums, Quevedo",2,209106362,118,82,75,85,33,1,11,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lady Mi Amor,Feid,1,53987404,93,78,75,62,6,0,15,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,Lil Yachty,1,115331792,150,70,26,56,14,83,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
THE LONELIEST,Mï¿½ï¿½ne,1,225093344,130,52,24,60,0,0,8,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bye Bye,"Marshmello, Juice WRLD",2,84697729,83,65,24,53,6,0,51,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BABY OTAKU,"Fran C, Polima WestCoast, Nickoog Clk, Pablito Pesadilla",4,159240673,102,84,43,75,5,0,6,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nxde,(G)I-DLE,1,170709584,136,73,65,91,4,0,48,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Miss You,Southstar,1,154356956,145,66,24,58,17,0,19,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
we fell in love in october,girl in red,1,723043854,130,57,24,37,11,18,16,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2 Be Loved (Am I Ready),Lizzo,1,247689123,156,72,92,77,9,0,8,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Celestial,Ed Sheeran,1,176474912,123,57,50,85,5,0,16,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Typa Girl,BLACKPINK,1,235549288,132,92,53,62,7,0,63,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I Really Want to Stay at Your House,"Rosa Walton, Hallie Coggins",2,140430339,125,49,13,74,0,0,9,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
California Breeze,Lil Baby,1,85559365,162,74,22,67,0,0,11,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bamba (feat. Aitch & BIA),"Luciano, Aitch, Bï¿½",3,146223492,138,80,82,81,14,0,13,36,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casei Com a Putaria,"MC Ryan SP, Love Funk, Mc Paiva ZS",3,187701588,161,59,62,60,12,0,5,44,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Major Distribution,"Drake, 21 Savage",2,154863153,131,91,23,55,1,0,7,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pussy & Millions (feat. Travis Scott),"Drake, Travis Scott, 21 Savage",3,191333656,122,75,45,63,6,0,35,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vigilante Shit,Taylor Swift,1,253650850,80,80,16,28,17,0,12,39,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Question...?,Taylor Swift,1,223064273,109,75,11,50,20,0,30,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
On BS,"Drake, 21 Savage",2,170413877,158,84,33,36,2,0,39,59,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mastermind,Taylor Swift,1,218320587,126,66,12,35,55,0,9,14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Circo Loco,"Drake, 21 Savage",2,141720999,104,73,25,61,1,0,32,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Labyrinth,Taylor Swift,1,187339835,110,48,15,31,80,22,12,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Spin Bout U,"Drake, 21 Savage",2,198365537,130,77,20,70,1,0,16,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sweet Nothing,Taylor Swift,1,186104310,177,34,39,16,97,0,12,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Would've, Could've, Should've",Taylor Swift,1,177503916,158,48,55,84,43,0,15,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Con La Brisa,"Ludwig Goransson, Foudeqush",2,71095708,114,62,25,44,51,33,14,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Privileged Rappers,"Drake, 21 Savage",2,112436403,144,93,62,61,0,0,12,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Astronaut,Jin,1,203436468,125,54,22,76,0,0,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BackOutsideBoyz,Drake,1,93367537,142,85,40,43,4,0,39,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Broke Boys,"Drake, 21 Savage",2,106249219,120,64,11,53,1,0,25,27,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Great War,Taylor Swift,1,181382590,96,57,55,74,22,0,8,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
My Mind & Me,Selena Gomez,1,91473363,144,60,24,39,57,0,8,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bigger Than The Whole Sky,Taylor Swift,1,121871870,166,42,7,24,83,1,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A Veces (feat. Feid),"Feid, Paulo Londra",2,73513683,92,80,81,67,4,0,8,6,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
En La De Ella,"Feid, Sech, Jhayco",3,133895612,97,82,67,77,8,0,12,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alone,Burna Boy,1,96007391,90,61,32,67,15,0,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
